osm_id,osm_type,name,building,height,height_m,building:levels,estimated_height,height_source,height_note,category,centroid_lat,centroid_lon,geometry_status,tags,geometry
276200626,way,建筑与艺术楼,school,,,9,27.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.950094117766255,116.33279141301797,ok,"{""building"": ""school"", ""building:levels"": ""9"", ""name"": ""建筑与艺术楼"", ""name:zh"": ""建筑与艺术楼"", ""name:zh-Hans"": ""建筑与艺术楼"", ""name:zh-Hant"": ""建築與藝術樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3324743, 39.9499606], [116.333153, 39.9500834], [116.3331086, 39.9502276], [116.3324299, 39.9501049], [116.3324743, 39.9499606]]]}"
276200628,way,9号公寓,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94953759999161,116.33290743331254,ok,"{""building"": ""apartments"", ""name"": ""9号公寓"", ""name:zh"": ""9号公寓"", ""name:zh-Hans"": ""9号公寓"", ""name:zh-Hant"": ""9號公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3325104, 39.9495378], [116.332556, 39.9493959], [116.3333045, 39.9495374], [116.3332588, 39.9496793], [116.3325104, 39.9495378]]]}"
276201135,way,8号公寓,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94917774995601,116.33298763321449,ok,"{""building"": ""apartments"", ""name"": ""8号公寓"", ""name:zh"": ""8号公寓"", ""name:zh-Hans"": ""8号公寓"", ""name:zh-Hant"": ""8號公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3325927, 39.9491788], [116.3326319, 39.9490461], [116.3333826, 39.9491767], [116.3333433, 39.9493094], [116.3325927, 39.9491788]]]}"
276201136,way,7号公寓,apartments,,,5,15.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.948847949999994,116.33308345,ok,"{""building"": ""apartments"", ""building:levels"": ""5"", ""name"": ""7号公寓"", ""name:zh"": ""7号公寓"", ""name:zh-Hans"": ""7号公寓"", ""name:zh-Hant"": ""7號公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3326901, 39.9488594], [116.3327371, 39.9487045], [116.3334768, 39.9488365], [116.3334298, 39.9489914], [116.3326901, 39.9488594]]]}"
276201137,way,12号学生公寓,apartments,11,11.0,5,,osm_height,OSM 提供 height 字段,has_height,39.948495417666734,116.33317990798128,ok,"{""building"": ""apartments"", ""building:levels"": ""5"", ""height"": ""11"", ""name"": ""12号学生公寓"", ""name:zh"": ""12号学生公寓"", ""name:zh-Hans"": ""12号学生公寓"", ""name:zh-Hant"": ""12號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3327829, 39.9485049], [116.3328227, 39.9483622], [116.333577, 39.948486], [116.3335372, 39.9486286], [116.3327829, 39.9485049]]]}"
276201138,way,19号学生公寓,apartments,,,13,39.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94796638152003,116.33329117611663,ok,"{""building"": ""apartments"", ""building:levels"": ""13"", ""name"": ""19号学生公寓"", ""name:zh"": ""19号学生公寓"", ""name:zh-Hans"": ""19号学生公寓"", ""name:zh-Hant"": ""19號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.33285, 39.9481519], [116.3329272, 39.9478517], [116.3334539, 39.9476403], [116.3338152, 39.9477143], [116.3337628, 39.947839], [116.3337545, 39.9478834], [116.3335035, 39.9478327], [116.3332057, 39.9479722], [116.3331395, 39.9479785], [116.333123, 39.948061], [116.3336166, 39.9481244], [116.3335918, 39.9483083], [116.3328693, 39.9481836], [116.33285, 39.9481519]]]}"
276201139,way,2号学生公寓,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.948003983149,116.33432779564741,ok,"{""building"": ""apartments"", ""building:flats"": ""5"", ""name"": ""2号学生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3338863, 39.9479635], [116.3339157, 39.9478609], [116.3347801, 39.9480063], [116.3347398, 39.9481471], [116.3338754, 39.9480016], [116.3338863, 39.9479635]]]}"
276201140,way,天佑会堂,yes,,,4,12.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94864509053938,116.33408356400633,ok,"{""building"": ""yes"", ""building:levels"": ""4"", ""name"": ""天佑会堂"", ""name:zh"": ""天佑会堂"", ""name:zh-Hans"": ""天佑会堂"", ""name:zh-Hant"": ""天佑會堂""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3336466, 39.9487359], [116.3337348, 39.9484344], [116.3338611, 39.9484561], [116.3338751, 39.948408], [116.3340002, 39.9484295], [116.3339887, 39.9484687], [116.334524, 39.9485607], [116.3344332, 39.9488711], [116.3336466, 39.9487359]]]}"
276201142,way,第四教学楼,school,,,5,15.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94933418237592,116.3339279839193,ok,"{""building"": ""school"", ""building:levels"": ""5"", ""name"": ""第四教学楼"", ""name:zh"": ""第四教学楼"", ""name:zh-Hans"": ""第四教学楼"", ""name:zh-Hant"": ""第四教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3334727, 39.949347], [116.333538, 39.9491536], [116.3343832, 39.9493213], [116.3343179, 39.9495148], [116.3334727, 39.949347]]]}"
276202111,way,第七教学楼,school,,,4,12.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94978848301765,116.33580877354552,ok,"{""building"": ""school"", ""building:levels"": ""4"", ""name"": ""第七教学楼"", ""name:zh"": ""第七教学楼"", ""name:zh-Hans"": ""第七教学楼"", ""name:zh-Hant"": ""第七教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3352423, 39.949751], [116.3352832, 39.9496118], [116.3363823, 39.9498015], [116.3363342, 39.9499652], [116.3352352, 39.9497754], [116.3352423, 39.949751]]]}"
276202112,way,东阶梯教室,school,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.949379766963396,116.3365366713528,ok,"{""building"": ""school"", ""name"": ""东阶梯教室"", ""name:zh"": ""东阶梯教室"", ""name:zh-Hans"": ""东阶梯教室"", ""name:zh-Hant"": ""東階梯教室""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3363678, 39.9494076], [116.3364119, 39.9492745], [116.3367069, 39.9493252], [116.3366766, 39.9494647], [116.336627, 39.9494774], [116.3364008, 39.9494457], [116.3363678, 39.9494076]]]}"
276202113,way,第九教学楼,school,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94850106233272,116.33617623836493,ok,"{""building"": ""school"", ""building:levels"": ""6"", ""name"": ""第九教学楼"", ""name:zh"": ""第九教学楼"", ""name:zh-Hans"": ""第九教学楼"", ""name:zh-Hant"": ""第九教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3354936, 39.9486064], [116.3356673, 39.9480948], [116.3368669, 39.9482914], [116.3367069, 39.9489024], [116.3355625, 39.9487312], [116.3354936, 39.9486064]]]}"
276202114,way,嘉园A座,apartments,,,9,27.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94741504969891,116.33596210116686,ok,"{""building"": ""apartments"", ""building:levels"": ""9"", ""name"": ""嘉园A座"", ""name:zh"": ""嘉园A座"", ""name:zh-Hans"": ""嘉园A座"", ""name:zh-Hant"": ""嘉園A座""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3357424, 39.9476057], [116.3358869, 39.9471318], [116.3361933, 39.9471867], [116.3360373, 39.9476983], [116.3357309, 39.9476434], [116.3357424, 39.9476057]]]}"
276202115,way,嘉园B座,apartments,,,16,48.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94724837532845,116.33656684702154,ok,"{""building"": ""apartments"", ""building:levels"": ""16"", ""name"": ""嘉园B座"", ""name:zh"": ""嘉园B座"", ""name:zh-Hans"": ""嘉园B座"", ""name:zh-Hant"": ""嘉園B座""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3362681, 39.9471883], [116.3360372, 39.947119], [116.3360691, 39.9470565], [116.3362759, 39.9471186], [116.3362992, 39.947073], [116.3363425, 39.947086], [116.3363494, 39.9470726], [116.3369953, 39.9472663], [116.3368964, 39.94746], [116.3362312, 39.9472605], [116.3362681, 39.9471883]]]}"
276202116,way,嘉园C座,yes,,,15,45.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.947746530602885,116.33699988104242,ok,"{""building"": ""yes"", ""building:levels"": ""15"", ""name"": ""嘉园C座"", ""name:zh"": ""嘉园C座"", ""name:zh-Hans"": ""嘉园C座"", ""name:zh-Hant"": ""嘉園C座""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3367623, 39.9477735], [116.3369413, 39.9475281], [116.3372374, 39.9475756], [116.3371135, 39.9479688], [116.3367899, 39.9479054], [116.3367623, 39.9477735]]]}"
276202117,way,留园公寓,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94889775,116.33748179999999,ok,"{""building"": ""apartments"", ""name"": ""留园公寓"", ""name:zh"": ""留园公寓"", ""name:zh-Hans"": ""留园公寓"", ""name:zh-Hant"": ""留園公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.337099, 39.9489034], [116.3371345, 39.9487742], [116.3378646, 39.9488921], [116.3378291, 39.9490213], [116.337099, 39.9489034]]]}"
276202118,way,专家楼,school,,,5,15.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94860344999999,116.33754115,ok,"{""building"": ""school"", ""building:levels"": ""5"", ""name"": ""专家楼"", ""name:zh"": ""专家楼"", ""name:zh-Hans"": ""专家楼"", ""name:zh-Hant"": ""專家樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3371188, 39.9486138], [116.3371605, 39.9484627], [116.3379635, 39.9485931], [116.3379218, 39.9487442], [116.3371188, 39.9486138]]]}"
287661510,way,一号宿舍楼,apartments,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.94947779999999,116.33732879999998,ok,"{""building"": ""apartments"", ""name"": ""一号宿舍楼"", ""name:zh"": ""一号宿舍楼"", ""name:zh-Hans"": ""一号宿舍楼"", ""name:zh-Hant"": ""一號宿舍樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3369573, 39.9494991], [116.3369962, 39.9493492], [116.3377003, 39.9494565], [116.3376614, 39.9496064], [116.3369573, 39.9494991]]]}"
287661745,way,电气工程楼,yes,,,8,24.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94988749847456,116.33885620430016,ok,"{""building"": ""yes"", ""building:levels"": ""8"", ""layer"": ""-1"", ""name"": ""电气工程楼"", ""name:zh"": ""电气工程楼"", ""name:zh-Hans"": ""电气工程楼"", ""name:zh-Hant"": ""電氣工程樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3384463, 39.9498675], [116.338498, 39.9496603], [116.3391681, 39.9497585], [116.3390478, 39.950241], [116.338862, 39.9502138], [116.3389307, 39.9499385], [116.3384463, 39.9498675]]]}"
287661839,way,机械实验馆,school,,,2,6.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94942345415933,116.33888312096687,ok,"{""building"": ""school"", ""building:levels"": ""2"", ""name"": ""机械实验馆"", ""name:zh"": ""机械实验馆"", ""name:zh-Hans"": ""机械实验馆"", ""name:zh-Hant"": ""機械實驗館""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3385006, 39.9495521], [116.3386237, 39.9491725], [116.3392656, 39.9492948], [116.3391426, 39.9496744], [116.3385006, 39.9495521]]]}"
287661858,way,机械楼,yes,,,10,30.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.9497362571312,116.33967912643776,ok,"{""alt_name"": ""国际会议中心"", ""building"": ""yes"", ""building:levels"": ""10"", ""name"": ""机械楼"", ""name:zh"": ""机械楼"", ""name:zh-Hans"": ""机械楼"", ""name:zh-Hant"": ""機械樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3392883, 39.9497186], [116.3393523, 39.9495049], [116.3401218, 39.9496402], [116.3400578, 39.949854], [116.3397965, 39.9498094], [116.3398295, 39.9499653], [116.3395916, 39.9499798], [116.3393606, 39.9498868], [116.3395054, 39.9497579], [116.3392883, 39.9497186]]]}"
287661893,way,土木工程楼,school,,,12,36.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.9491133871329,116.3398891966082,ok,"{""building"": ""school"", ""building:levels"": ""12"", ""name"": ""土木工程楼"", ""name:zh"": ""土木工程楼"", ""name:zh-Hans"": ""土木工程楼"", ""name:zh-Hant"": ""土木工程樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3393895, 39.9490534], [116.3394266, 39.9489349], [116.3403709, 39.9491089], [116.3403315, 39.9492347], [116.3402489, 39.9492195], [116.3402286, 39.9492844], [116.3395588, 39.949161], [116.3395815, 39.9490888], [116.3393895, 39.9490534]]]}"
287661916,way,逸夫教学楼 & 研究生院,yes,,,8,24.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.950367449999995,116.3390067,ok,"{""building"": ""yes"", ""building:levels"": ""8"", ""name"": ""逸夫教学楼 & 研究生院"", ""name:zh"": ""逸夫教学楼 & 研究生院"", ""name:zh-Hans"": ""逸夫教学楼 & 研究生院"", ""name:zh-Hant"": ""逸夫教學樓 & 研究生院""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3382967, 39.9503681], [116.338367, 39.9501313], [116.3397167, 39.9503668], [116.3396464, 39.9506036], [116.3382967, 39.9503681]]]}"
287662019,way,22号学生公寓,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.948372155473756,116.33222438431166,ok,"{""building"": ""yes"", ""name"": ""22号学生公寓"", ""name:zh"": ""22号学生公寓"", ""name:zh-Hans"": ""22号学生公寓"", ""name:zh-Hant"": ""22號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3317991, 39.9487035], [116.3318579, 39.9484869], [116.332088, 39.9483192], [116.332603, 39.9480872], [116.3326665, 39.9481616], [116.3326665, 39.9482415], [116.332307, 39.9484128], [116.332148, 39.9484885], [116.332025, 39.9485514], [116.3319464, 39.9486215], [116.331897, 39.9487217], [116.3317991, 39.9487035]]]}"
287662861,way,20号宿舍楼,yes,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.9487253178278,116.33225360573209,ok,"{""building"": ""yes"", ""name"": ""20号宿舍楼"", ""name:zh"": ""20号宿舍楼"", ""name:zh-Hans"": ""20号宿舍楼"", ""name:zh-Hant"": ""20號宿舍樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3320569, 39.9486148], [116.3324952, 39.9486997], [116.3324503, 39.9488358], [116.3320121, 39.948751], [116.3320569, 39.9486148]]]}"
287662866,way,体育馆,school,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95055312106112,116.33080209406275,ok,"{""building"": ""school"", ""building:levels"": ""3"", ""name"": ""体育馆"", ""name:zh"": ""体育馆"", ""name:zh-Hans"": ""体育馆"", ""name:zh-Hant"": ""體育館""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3304757, 39.9506886], [116.3305691, 39.9503127], [116.3306345, 39.9502912], [116.3311108, 39.9503736], [116.3311388, 39.9504201], [116.3310314, 39.9507817], [116.3309427, 39.9508139], [116.330499, 39.9507387], [116.3304757, 39.9506886]]]}"
287662943,way,主席台,house,,,,,missing,缺少高度和楼层数信息,missing_height_and_levels,39.95096406658259,116.33108134182288,ok,"{""building"": ""house"", ""name"": ""主席台"", ""name:zh"": ""主席台"", ""name:zh-Hans"": ""主席台"", ""name:zh-Hant"": ""主席台""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3308524, 39.9515463], [116.3311891, 39.9503621], [116.3313103, 39.9503823], [116.3309733, 39.9515665], [116.3308524, 39.9515463]]]}"
287663004,way,北京交通大学综合体育馆,school,,,4,12.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95146500356826,116.33262301297874,ok,"{""building"": ""school"", ""building:levels"": ""4"", ""name"": ""北京交通大学综合体育馆"", ""name:zh"": ""游泳馆"", ""name:zh-Hans"": ""游泳馆"", ""name:zh-Hant"": ""游泳館""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3321605, 39.9519657], [116.33245, 39.9508596], [116.3330926, 39.950973], [116.3327871, 39.9520718], [116.3321605, 39.9519657]]]}"
287663142,way,运输设备教学馆,yes,,,1,3.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95181018307069,116.33616159321284,ok,"{""building"": ""yes"", ""building:levels"": ""1"", ""name"": ""运输设备教学馆"", ""name:zh"": ""运输设备教学馆"", ""name:zh-Hans"": ""运输设备教学馆"", ""name:zh-Hant"": ""運輸設備教學館""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3358728, 39.9514946], [116.3360111, 39.9515162], [116.3359859, 39.9516112], [116.3364608, 39.9516853], [116.3364836, 39.9515993], [116.3365926, 39.9516163], [116.3364728, 39.9520677], [116.3357506, 39.951955], [116.3358728, 39.9514946]]]}"
343659185,way,交大知行大厦,yes,,,11,33.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94923871361659,116.33128342396387,ok,"{""building"": ""yes"", ""building:levels"": ""11"", ""name"": ""交大知行大厦"", ""name:zh"": ""交大知行大厦"", ""name:zh-Hans"": ""交大知行大厦"", ""name:zh-Hant"": ""交大知行大廈""}","{""type"": ""Polygon"", ""coordinates"": [[[116.331502, 39.9488083], [116.3316168, 39.9488645], [116.3315698, 39.9489209], [116.3316541, 39.9489622], [116.3315496, 39.9490876], [116.331236, 39.9494641], [116.3310661, 39.9496681], [116.3309542, 39.9496133], [116.330997, 39.949562], [116.3309099, 39.9495193], [116.331502, 39.9488083]]]}"
352008020,way,学苑公寓7号楼,apartments,,,13,39.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.952841299999996,116.34235595,ok,"{""addr:city"": ""北京"", ""addr:housenumber"": ""18号院"", ""addr:postcode"": ""100044"", ""addr:street"": ""交大东路"", ""building"": ""apartments"", ""building:levels"": ""13"", ""name"": ""学苑公寓7号楼"", ""name:zh"": ""学苑公寓7号楼"", ""name:zh-Hans"": ""学苑公寓7号楼"", ""name:zh-Hant"": ""學苑公寓7號樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3426037, 39.9529545], [116.3426442, 39.9528332], [116.3421082, 39.9527281], [116.3420677, 39.9528494], [116.3426037, 39.9529545]]]}"
